STRING_KEY,STRING_VALUE,CATEGORY_NAME,REC_DATE,REC_FUL_NAM,REC_STATUS,COUNTRY_CODE,LANG_CODE
acc_disclaimer_text_disclaimer,"While the Agency attempts to keep its Web information accurate and timely, the Agency neither warrants nor makes representations for the functionality or condition of this Web site, its suitability for use, freedom from interruptions or from computer viruses, or non-infringement of proprietary rights. Web materials were added from a variety of sources and are subject to change without notice from the Agency, as a result of updates and corrections.<br/><br/>All trademarks and service marks contained in or displayed on this Web site are the property of their respective owners. Any commercial use of the materials stored on this Web site is strictly prohibited without the prior written permission of the Agency.<br/><br/> The Agency is neither responsible nor liable for any viruses or other contamination of your system, nor for any delays, inaccuracies, errors or omissions arising out of your use of the site or with respect to the material contained on the site, including without limitation, any material posted on the site. This Web site, and all the materials contained in it, are distributed and transmitted ""as is"" without warranties of any kind, either express or implied, including without limitation, warranties of title or implied warranties of merchantability or fitness for a particular purpose. The Agency is not responsible for any special, indirect, incidental or consequential damages that might arise from the use of, or the inability to use, this Web site and/or the materials contained on this Web site, whether the materials are provided by the Agency or a third party.<br/><br/>In addition to the preceding terms and conditions, the Agency, its officers, employees, agents or representatives shall not be liable for any damages of any kind that arise from your use of the online payment service. Nothing contained in this Web site constitutes or is intended to constitute legal advice by the Agency or any of its agencies, officers, employees, agents, or representatives.<br/><br/>",ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
acc_disclaimer_text_policy,"While the Agency does not sell any information collected and provided through this Web site, such information can be subject to disclosure as required by any federal, state or local laws, rules, or regulations, including, but not limited to, the Agency's Public Records Act (Government Code Section 6250 et seq.).<br/><br/>",ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
ams.attributetable.width.label,Width,Admin - Attribute Table,24-Mar-09,AMS,A,US,en
genericview.columnlist.width.label,Width (pixels),Portlet - Genericview Form,31-Aug-04,DLL,A,US,en
menubar.trustaccount.withdraw.label,Withdraw,Menu - TrustAccount,19-Sep-05,AmyS,A,US,en
menubar.trustaccount.withdraw.alt,Withdraw,Menu - TrustAccount - alt,19-Sep-05,AmyS,A,US,en
trustaccount.tranType.withdraw.label,WITHDRAW,Portlet - FEE,20-Oct-08,DLL,A,US,en
expression.editModeWizard.label,Wizard Mode,Portlet - Expression Edit Mode,23-Nov-07,Hikelee,A,US,en
calendar.picker.week.label,WK,Picker - Calendar,25-Jul-08,Xavier,A,US,en
ams.pmschedule.triggerBy.closedDate,WO Closed Date,Pmschedule Edit Form,9-Mar-09,AMS,A,US,en
ams.pmschedule.triggerBy.completedDate,WO Completed Date,Pmschedule Edit Form,9-Mar-09,AMS,A,US,en
ams.pmschedulelog.pmschedulelogform.logWorkOrder.label,WO ID,Portlet - PM Schedule Log_2241,2-Mar-06,AMS,A,US,en
ams.workordertemplate.costingform.costingWOTSeq.label,WO TEMPLATE SEQUENCE,not exist in jsp files,31-Sep-05,AMS,A,US,en
workflow.permitdetial.workdesc,Work Description,WorkflowTask,12/25/2008,ADMIN,A,US,en
default.receiptViewForm.workDesc.label,Work Description:,Portlet - Default,25-Jul-08,DLL,A,US,en
cap.caplist.capstatus.workInProgress,Work in Progress,Portlet - Cap,25-Jul-08,DLL,A,US,en
lic_licenseReg_label_workLocation,Work Location,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
per_permitConfirm_label_workLocation,Work Location,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
per_permitReg_label_workLocation,Work Location Lookup,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
lic_licenseDetail_label_workLocation,Work Location:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
per_permitDetail_label_workLocation,Work Location,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
per_workLocationInspect_label_workLocation,Work Location:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
batchJob.workNote.label,Work Note,Batch Engine,23/9/2008,DLL,A,US,en
frame.ams.workorderform.label,Work Order,Frame - Common,31-Aug-04,AMS,A,US,en
frame.ams.workorderlist.label,Work Order,Frame - Common - List,31-Aug-04,AMS,A,US,en
menubar.general.workorders.label,Work Order,Menu - Common,31-Aug-04,DLL,A,US,en
menubar.general.workorders.alt,Work Order,Menu - Common - Alt,31-Aug-04,DLL,A,US,en
tabbar.ams.data.workorder.label,Work Order,Tab bar - AMS Asset,31-Aug-04,AMS,A,US,en
tabbar.ams.workorder.label,Work Order,Tab bar - Common,31-Aug-04,AMS,A,US,en
tabbar.assetInspection.assetInspectionWO.label,Work Order,Tabbar - Asset Condition Assessment Form,9/27/2006,ADMIN,A,US,en
tabbar.assetca.assetCAWO.label,Work Order,Tabbar - Asset Condition Assessment Form,9/27/2006,ADMIN,A,US,en
ams.inspection.workOrder.label,work order,AMS,4-Mar-09,ADMIN,A,US,en
tabbar.ams.workorder.wodetail.label,Work Order Detail,Tabbar - workorder,31-Aug-04,AMS,A,US,en
ams.pmschedule.engine.summary.wocount.label,Work Order Generated,Portlet - AMS PM Work Order Generation Summary_2073,9/29/2005,StanleyD,A,US,en
ams.part.parttransactionform.capID.label,Work Order ID,Portlet - AMS Part Transaction Form,1-Mar-06,DLL,A,US,en
ams.workorder.workorderform.wonumber.label,Work Order Number,not exist in jsp files,31-Aug-04,AMS,A,US,en
ams.workorder.workordersearch.wonumber.label,Work Order Number,not exist in jsp files,31-Aug-04,AMS,A,US,en
portlet.title.wonumber.label,Work Order Number: {woNumber},Portlet - Title,31-Aug-04,AMS,A,US,en
ams.wotemplate.templateform.woPriority.label,Work Order Priority,Portlet - WO Template_2610_2611_2612,19-Sep-05,MAG,A,US,en
report.wo.description.label,Work Order report,Portlet - Easy Report,31-Aug-04,ADMIN,A,US,en
ams.workorder.workorderform.wostatus.label,Work Order Status,not exist in jsp files,31-Aug-04,AMS,A,US,en
ams.workorder.workorderlist.wostatus.label,Work Order Status,not exist in jsp files,31-Aug-04,AMS,A,US,en
ams.workorder.workordersearch.status.label,Work Order Status,not exist in jsp files,31-Aug-04,AMS,A,US,en
ams.assetTypeSecurity.workOrderTab.label,Record Tab,AMS,7-Mar-09,ADMIN,A,US,en
ams.part.parttransactionform.wotask.label,Work Order Task,Portlet - AMS Part Transaction Form,1-Mar-06,DLL,A,US,en
ams.workorder.costingform.wotask.label,Work Order Task,Portlet - Work Order Costing Form_2222,31-Aug-04,AMS,A,US,en
tabbar.ams.workordertemplate.workordertask.label,Work Order Task,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
tabbar.ams.workorder.workordertask.label,Work Order Task,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
ams.WOT.label,work order task,AMS,4-Mar-09,ADMIN,A,US,en
portlet.title.workordertask.label,Work Order Task ,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
admin.setup.workorder.workordertask.label,Work Order Task ,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
tabbar.workorder.workordertask.label,Work Order Task Detail,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
portlet.title.workordertaskdetail.label,Work Order Task Detail,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
ams.WOT.update.success.task.template.messages,Work Order Task Template,AMS,4-Mar-09,ADMIN,A,US,en
ams.WOT.task.templates.label,Work Order Task Template(s),AMS,4-Mar-09,ADMIN,A,US,en
ams.WOT.workorder.tasks.label,work order task(s),AMS,4-Mar-09,ADMIN,A,US,en
frame.ams.wotemplateform.label,Work Order Template,Frame - Common,31-Aug-04,MAG,A,US,en
frame.ams.wotemplatelist.label,Work Order Template,Frame - Common - List,31-Aug-04,MAG,A,US,en
ams.attribute.templatemaintenancetypelist.templateid.label,Work Order Template,not exist in jsp files,31-Aug-04,MAG,A,US,en
ams.attribute.templaterefmaintenancetypelist.templateid.label,Work Order Template,not exist in jsp files,31-Aug-04,MAG,A,US,en
ams.workordertemplate.refmaintenancetypelist.templateid.label,Work Order Template,not exist in jsp files,31-Aug-04,MAG,A,US,en
ams.workordertemplate.refmaintenancetypeform.templateid.label,Work Order Template,Portlet - AMS refMaintenanceType Form_2252,31-Aug-04,MAG,A,US,en
ams.attribute.templaterefmaintenancetypeform.templateid.label,Work Order Template,Portlet - AMS refMaintenanceType Form_2523,31-Aug-04,MAG,A,US,en
portlet.title.ams.workordertemplate.label,Work Order Template,Portlet - Title,10-Oct-05,AMS,A,US,en
workorder.wottask.worktemplate.label,Work Order Template,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
tabbar.workorder.workordertemplate.label,Work Order Template,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
ams.workordertemplate.refmaintenancetypesearch.r1reftemplateid.label,Work Order Template,Portlet AMS refMaintenanceType Search_2250,31-Aug-04,MAG,A,US,en
ams.attribute.templaterefmaintenancetypesearch.r1reftemplateid.label,Work Order Template,Portlet AMS templateMaintenanceType Search_2521,31-Aug-04,MAG,A,US,en
tabbar.ams.workordertemplate.label,Work Order Template,Tab bar - Common,31-Aug-04,MAG,A,US,en
ams.WOT.update.success.messages,work order template,AMS,4-Mar-09,ADMIN,A,US,en
ams.WOT.update.success.costing.messages,work order template costing,AMS,4-Mar-09,ADMIN,A,US,en
ams.wotemplate.costing.form.edit,Work Order Template Costing Form (Edit),Portlet - Title,31-Aug-04,AMS,A,US,en
ams.wotemplate.costing.form.new,Work Order Template Costing Form (New),Portlet - Title,31-Aug-04,AMS,A,US,en
ams.wotemplate.costing.list,Work Order Template Costing List,Portlet - Title,31-Aug-04,AMS,A,US,en
tabbar.ams.wotemplate.wotemplatedetail.label,Work Order Template Detail,Tab bar - AMS Template,31-Aug-04,MAG,A,US,en
ams.wotemplate.wotemplatelist.templateid.label,Work Order Template ID,not exist in jsp files,31-Aug-04,MAG,A,US,en
ams.wotemplate.wotemplatesearch.templateid.label,Work Order Template ID,Portlet - AMS WO Template Search_2610,31-Aug-04,MAG,A,US,en
ams.wotemplate.wotemplateform.templateid.label,Work Order Template ID,Portlet - AMS WO Template Edit_2612,31-Aug-04,MAG,A,US,en
ams.wotemplate.templateform.woTemplateName.label,Work Order Template Name,Portlet - WO Template_2610_2611_2612,19-Sep-05,MAG,A,US,en
ams.WOT.update.success.template.label,work order template part,AMS,4-Mar-09,ADMIN,A,US,en
ams.WOT.update.success.template.task.messages,work order template task,AMS,4-Mar-09,ADMIN,A,US,en
ams.workorder.workorderform.wotype.label,Work Order Type,not exist in jsp files,31-Aug-04,AMS,A,US,en
ams.wotemplate.wotemplatesearch.wotype.label,Work Order Type,not exist in jsp files,31-Aug-04,MAG,A,US,en
ams.wotemplate.wotemplateform.type.label,Work Order Type,Portlet - AMS WO Template Edit_2612,31-Aug-04,MAG,A,US,en
ams.workorder.workordersearch.wotype.label,Work Order Type,Portlet - AMS WO Template Search_2610,31-Aug-04,AMS,A,US,en
ams.wotemplate.templateform.woType.label,Work Order Type,Portlet - WO Template_2610_2611_2612,19-Sep-05,MAG,A,US,en
tabbar.ams.asset.captypes.label,Work Order Types,Tab bar - AMS Asset,1-Mar-06,DLL,A,US,en
ams.pmschedule.generation.workorders.label,Work Orders,Portlet - AMS PM WO Generation Summary View_2075,8/31/2004,AMS,A,US,en
setup.setup.workorder.label,Work Orders,Portlet - Setup,25-Jul-08,DLL,A,US,en
ams.pmschedule.engine.preview.workOrder.label,Work Orders are to be generated,Portlet - AMS PM Work Order Generation Preview_2072,9/23/2005,StanleyD,A,US,en
publicuser.registerform.workphone.label,Work Phone,Portlet - Public User Registration Form,31-Aug-04,DLL,A,US,en
ACA_ContactManner_WorkPhone,Work Phone,ACA Admin,25-Jul-08,ADMIN,A,US,en
publicuser.admin.publicuserformAdmin.workPhone.label,Work Phone,Portlet - Publicuser,25-Jul-08,DLL,A,US,en
publicuser.registerform.error.workphone.message,Work Phone Can't meet mask {0}.,Error - Public User,31-Aug-04,DLL,A,US,en
publicuser.registerform.error.workphoneempty.message,Work phone is empty.,Portlet - publicuser,31-Aug-04,DLL,A,US,en
acc_contactForm_label_workPhone,Work Phone:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
acc_contactView_label_workPhone,Work Phone:,ACA Admin,10/10/2007 14:06,ADMIN,A,US,en
per_appInfoEdit_label_phone3,Work Phone:,ACA Admin,8/27/2008 14:06,ADMIN,A,US,en
per_selectLicense_label_txtAppPhone3,Work Phone:,ACA Admin,11-Sep-08,ADMIN,A,US,en
people.professional.wcExempt.label,Worker's Comp Exempt,Portlet - Professional,18-Mar-09,ADMIN,A,US,en
people.professional.wcExpDate.label,Worker's Comp Expiration Date,Portlet - Professional,18-Mar-09,ADMIN,A,US,en
people.professional.wcPolicyNo.label,Worker's Comp Policy #,Portlet - Professional,18-Mar-09,ADMIN,A,US,en
people.professional.licenseID.label,Reference License ID,Portlet - Professional,1/12/2010,ADMIN,A,US,en
tabbar.aa.workflow.setup.workflow.label,Workflow,category,31-Aug-04,DLL,A,US,en
reports.tab.workFlow.label,Workflow,Link - reports,00:00.0,DLL,A,US,en
tabbar.admin.condition.form.workflow.label,Workflow,Portlet - Condition Form,12/13/2007,ADMIN,A,US,en
admin.condition.workflow.workflow.label,Workflow,Portlet - Condition Form,12/14/2007,ADMIN,A,US,en
admin.condition.copycondition.copyworkflow.label,Workflow,Portlet - Condition Form,12/14/2007,ADMIN,A,US,en
admin.setup.assignworkflow.label,Workflow,Portlet - Setup Administration,31-Aug-04,DLL,A,US,en
expression.workflow.label,Workflow,Portlet -Expression,30/04/2008,Anderson,A,US,en
expression.variabletree.workflow.title,Workflow,Portlet -Expression,30/04/2008,Anderson,A,US,en
expression.targetPorlet.workflow,Workflow,Portlet -Expression,7/5/2008,Anderson,A,US,en
calendarForm.workflow.workflow.label,Workflow,Portlet - Setup Calendar,1/29/2008,ADMIN,A,US,en
eventTypeForm.tab.workflow.label,Workflow,Portlet - Setup Calendar,1/28/2008,ADMIN,A,US,en
tabbar.aa.workflow.workflow.label,Workflow,Tab bar - AA Workflow,31-Aug-04,DLL,A,US,en
tabbar.cap.workflow.label,Workflow,Tab bar - CAP,31-Aug-04,DLL,A,US,en
tabbar.servicerequest.workflow.label,Workflow,Tab bar - SR,31-Aug-04,DLL,A,US,en
tabbar.report.workflow.label,Workflow,Tabbar - Workflow,52:32.0,DLL,A,US,en
tabbar.ams.workorder.workflow.label,Workflow,Tabbar - workorder,31-Aug-04,AMS,A,US,en
reports.reportUtil.workflow.label,Workflow,Portlet - report,25-Jul-08,DLL,A,US,en
standardcondition.stdNavigationTree.workflow.label,Workflow,Portlet - Standardcondition,25-Jul-08,DLL,A,US,en
commentgroup.comment.workflow.label,Workflow,Portlet - Comment Group,30-Sep-08,Admin,A,US,en
admin_module_setting_label_display_email_title,Workflow,ACA Admin,3/10/2009,ADMIN,A,US,en
workflow.taskActivationTree.inprocess.label,Workflow - Inprocess Task Activation,Portlet - workFlow,25-Jul-08,DLL,A,US,en
workflow.taskTree.taskSupervisor.label,Workflow - Task Supervisor,Portlet - workFlow,25-Jul-08,DLL,A,US,en
setup.setup.workflow.label,Workflow & Activity,Portlet - Setup,25-Jul-08,DLL,A,US,en
reports.workFlow.create.Err,The workflow already exists.,Link - reports,00:00.0,DLL,A,US,en
error.workflowattachmentcomment.create.duplicate,Workflow attachment comment duplicated.,Error - Workflow Attachment,11-Aug-06,DLL,A,US,en
message.workflowattachment.update.success,The workflow attachment edited successfully.,Message - Workflow Attachment,11-Aug-06,DLL,A,US,en
workflow.processeditform.calendar.label,Workflow Calendar,Workflow Calendar,1/24/2007,DLL,A,US,en
workflow.workflowDeleteAndAssign.success.label,The workflow was successfully deleted and assigned.,Workflow - Delete & Assign,22-Jun-07,Admin,A,US,en
tabbar.cap.history.label,Workflow History,Tab bar - CAP,31-Aug-04,DLL,A,US,en
tabbar.cap.workflowhistory.label,Workflow History,Tab bar - CAP - Workflow,31-Aug-04,DLL,A,US,en
tabbar.xrefcap.workflowhistory.label,Workflow History,Tab bar - XrefCap,31-Aug-04,ADMIN,A,US,en
capcopy.error.workflow.info,Workflow Info copy error due to system interruptions.,Tab bar-CAP,14-Apr-06,DLL,A,US,en
capcopy.success.workflow.info,Workflow Info was copied successfully.,Tab bar-CAP,14-Apr-06,DLL,A,US,en
capcopy.difgroup.workflow.info,Workflow Info was not copied because it belongs to a different Workflow group.,Tab bar-CAP,14-Apr-06,DLL,A,US,en
capcopy.notselect.workflow.info,Workflow Info was not copied because it was not selected.,Tab bar-CAP,14-Apr-06,DLL,A,US,en
workflow.security.tree.workflow.process.label,Workflow Process,Portlet - Workflow Security,25-Jul-08,ADMIN,A,US,en
commentgroup.comment.workflowprocess.label,Workflow Process,Portlet - Comment Group,30-Sep-08,Admin,A,US,en
admin.setup.workflowSecurity.label,Workflow Security,Security,18-Jun-07,Admin,A,US,en
set.setclone.workflowstatus.label,Workflow Status,Portlet - Set Form,26/2/2008 16:10,ADMIN,A,US,en
cap.tabSummary.workflowStatus.label,Workflow Status,Tab bar - CAP,13-May-08,ADMIN,A,US,en
cap.capCopyWithFeeItem.workstatus.label,Workflow Status,Portlet - Cap,25-Jul-08,DLL,A,US,en
capClone.workflow.label,Workflow Status,Portlet - Set,25-Jul-08,DLL,A,US,en
workorder.wottask.task.label,Workflow Task,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
workorder.wottask.workflowtask.label,Workflow Task,Portlet - Work Order Task,12/5/2007,ADMIN,A,US,en
ams.workordertask.daily.task.label,Workflow Task,Portlet - Work Order Task(Daily),12/17/2007,ADMIN,A,US,en
workflow.supervisor.tasks.label,Workflow Task,Portlet - Workflow Supervisor Form_21044,10-Jun-05,DLL,A,US,en
commentgroup.comment.workflowtask.label,Workflow Task,Portlet - Comment Group,30-Sep-08,Admin,A,US,en
workflowTask.and.inspection.expandSearching.label,My Task Searching,My Task,2/26/2009,ADMIN,A,US,en
set.setclone.taskinfor.label,Workflow Task Specific Info,Portlet - Set Form,26/2/2008 16:10,ADMIN,A,US,en
cap.capCopyWithFeeItem.workflowTaskSpecificInformation.label,Workflow Task Specific Information,Portlet - Cap,25-Jul-08,DLL,A,US,en
workorder.wottask.status.label,Workflow Task Status,Portlet - Work Order Task,12/3/2007,ADMIN,A,US,en
workorder.wottask.workflowstatus.label,Workflow Task Status,Portlet - Work Order Task,12/5/2007,ADMIN,A,US,en
ams.workordertask.daily.status.label,Workflow Task Status,Portlet - Work Order Task(Daily),12/17/2007,ADMIN,A,US,en
workflow.taskActivationTree.task.label,Workflow Tasks,Portlet - workFlow,25-Jul-08,DLL,A,US,en
workflow.tasklist.task.label,Workflow Tasks,Portlet - CAP,25-Jul-08,DLL,A,US,en
mytask.workflow.tab.label,Workflow Tasks,My Task,3/26/2009,ADMIN,A,US,en
admin.setup.workload.label,Workload,Portlet - Setup Administration,31-Aug-04,DLL,A,US,en
tabbar.assignment.workload.label,Workload,Tab bar - Common,31-Aug-04,DLL,A,US,en
errors.workload.create.sucess,Workload created successfully.,Error - Workload,31-Aug-04,DLL,A,US,en
frame.workload.form.label,Workload Form,Frame - Common,31-Aug-04,DLL,A,US,en
workload.workloadform.id.label,Workload ID,Portlet - Workload Form_49,31-Aug-04,DLL,A,US,en
workload.workloadlist.id.label,Workload ID,Portlet - Workload List_48,31-Aug-04,DLL,A,US,en
frame.workload.list.label,Workload List,Frame - Common,31-Aug-04,DLL,A,US,en
assigncandidate.candidatelist.workloadpoints.lable,Workload Points,Portlet - Workload Assign,31-Aug-04,DLL,A,US,en
workload.workloadform.points.label,Workload Points,Portlet - Workload Form,31-Aug-04,DLL,A,US,en
workload.workloadlist.points.label,Workload Points,Portlet - Workload List_48,31-Aug-04,DLL,A,US,en
errors.workload.workloadform.rangeexception,Workload Points out of range,Error - Workload,31-Aug-04,DLL,A,US,en
cap.pagetitle.workOrderList.label,WorkOrder List,Portlet - Cap,25-Jul-08,DLL,A,US,en
